COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,SYNC,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
6.0,0.0,4169.23076923077,4075.8974358974374,4191.282051282053,4199.487179487181,4188.20512820513,4214.871794871797,4086.6666666666683,4188.20512820513,4165.128205128207,4182.564102564104,4166.666666666668,4211.282051282053,4146.153846153848,4181.538461538463,799.0,2044.0,2042.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
7.0,0.0,4179.487179487181,4096.410256410258,4200.512820512822,4204.102564102565,4190.256410256412,4214.3589743589755,4062.564102564104,4186.666666666668,4166.153846153848,4180.000000000002,4171.794871794873,4209.743589743592,4146.666666666668,4203.076923076925,856.0,2046.0,2042.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
8.0,0.0,4178.97435897436,4127.179487179489,4197.94871794872,4195.384615384617,4183.076923076925,4210.256410256412,4080.512820512822,4197.435897435899,4175.384615384617,4182.051282051283,4179.487179487181,4211.794871794873,4154.871794871797,4205.641025641027,845.0,2045.0,2042.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
9.0,0.0,4174.871794871797,4115.384615384617,4196.410256410258,4180.512820512822,4183.589743589745,4217.94871794872,4099.487179487181,4200.512820512822,4183.076923076925,4187.179487179489,4177.94871794872,4214.3589743589755,4154.3589743589755,4191.282051282053,301.0,2044.0,2041.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0
10.0,0.0,4178.46153846154,4103.076923076925,4203.076923076925,4180.000000000002,4186.666666666668,4221.0256410256425,4074.358974358976,4189.23076923077,4177.94871794872,4182.051282051283,4174.871794871797,4209.23076923077,4151.794871794873,4193.846153846155,864.0,2046.0,2041.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0
11.0,0.0,4181.538461538463,4110.256410256412,4203.589743589745,4187.692307692309,4187.692307692309,4213.846153846155,4076.4102564102577,4194.871794871797,4183.076923076925,4181.538461538463,4185.641025641027,4212.307692307694,4167.692307692309,4203.076923076925,820.0,2045.0,2039.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0
12.0,0.0,4177.94871794872,4111.794871794873,4198.97435897436,4186.666666666668,4190.256410256412,4208.71794871795,4108.71794871795,4209.23076923077,4197.435897435899,4189.743589743592,4195.897435897437,4217.94871794872,4167.179487179489,4198.46153846154,852.0,2045.0,2040.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0
13.0,0.0,4171.794871794873,4093.333333333335,4190.256410256412,4182.051282051283,4185.641025641027,4203.589743589745,4092.3076923076937,4198.46153846154,4186.666666666668,4184.102564102565,4181.0256410256425,4203.589743589745,4142.051282051283,4187.179487179489,849.0,2043.0,2040.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
14.0,0.0,4167.179487179489,4060.0000000000014,4186.666666666668,4185.128205128207,4187.692307692309,4205.128205128207,4053.333333333335,4180.512820512822,4169.23076923077,4170.256410256412,4163.076923076925,4186.666666666668,4131.794871794873,4178.46153846154,864.0,2043.0,2042.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
15.0,0.0,4170.769230769232,4081.0256410256425,4194.871794871797,4172.8205128205145,4189.743589743592,4208.71794871795,4078.46153846154,4184.615384615386,4173.333333333335,4173.333333333335,4165.128205128207,4194.3589743589755,4138.97435897436,4177.435897435899,820.0,2041.0,2044.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
16.0,0.0,4178.46153846154,4129.743589743592,4205.128205128207,4162.564102564104,4184.615384615386,4205.128205128207,4129.23076923077,4198.97435897436,4188.20512820513,4182.564102564104,4174.3589743589755,4208.71794871795,4146.666666666668,4187.179487179489,0.0,2041.0,2045.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
17.0,0.0,4166.666666666668,4071.7948717948734,4200.000000000002,4181.0256410256425,4186.666666666668,4202.564102564104,4099.487179487181,4193.333333333335,4187.692307692309,4177.94871794872,4172.8205128205145,4203.076923076925,4141.0256410256425,4181.538461538463,0.0,2039.0,2043.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
18.0,0.0,4153.846153846155,4029.230769230771,4183.076923076925,4176.923076923078,4185.641025641027,4205.128205128207,4063.0769230769247,4177.94871794872,4176.410256410258,4169.23076923077,4165.641025641027,4188.71794871795,4130.769230769232,4170.256410256412,0.0,2039.0,2044.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
19.0,0.0,4163.589743589745,4111.794871794873,4183.589743589745,4150.769230769232,4187.692307692309,4204.102564102565,4108.20512820513,4181.538461538463,4180.512820512822,4171.282051282053,4169.743589743592,4190.769230769232,4141.0256410256425,4182.564102564104,0.0,2040.0,2047.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
20.0,0.0,4170.769230769232,4132.8205128205145,4190.769230769232,4151.282051282053,4190.256410256412,4195.897435897437,4126.153846153848,4187.179487179489,4184.615384615386,4178.97435897436,4171.794871794873,4197.94871794872,4151.794871794873,4188.71794871795,0.0,2041.0,2046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
21.0,0.0,4172.8205128205145,4074.358974358976,4193.333333333335,4174.871794871797,4184.102564102565,4193.846153846155,4076.4102564102577,4185.128205128207,4185.641025641027,4180.000000000002,4171.794871794873,4201.538461538463,4149.23076923077,4185.641025641027,0.0,2042.0,2047.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
22.0,0.0,4176.410256410258,4074.8717948717963,4193.333333333335,4173.846153846155,4186.153846153848,4201.538461538463,4048.2051282051298,4178.97435897436,4187.692307692309,4174.871794871797,4173.846153846155,4199.487179487181,4150.769230769232,4191.282051282053,0.0,2044.0,2046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
23.0,0.0,4172.8205128205145,4101.538461538463,4191.794871794873,4154.3589743589755,4187.179487179489,4205.128205128207,4063.589743589745,4176.923076923078,4186.153846153848,4174.871794871797,4173.333333333335,4193.846153846155,4155.384615384617,4188.71794871795,0.0,2043.0,2047.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
24.0,0.0,4175.384615384617,4101.538461538463,4194.3589743589755,4160.512820512822,4188.20512820513,4201.0256410256425,4076.9230769230785,4184.615384615386,4187.692307692309,4180.512820512822,4176.410256410258,4201.0256410256425,4149.23076923077,4176.923076923078,0.0,2042.0,2047.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
25.0,0.0,4183.589743589745,4103.076923076925,4195.384615384617,4174.3589743589755,4189.23076923077,4192.8205128205145,4074.358974358976,4187.179487179489,4191.282051282053,4177.94871794872,4178.46153846154,4206.153846153848,4144.102564102565,4175.384615384617,0.0,2044.0,2044.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
26.0,0.0,4172.307692307694,4090.256410256412,4182.051282051283,4164.615384615386,4186.153846153848,4188.71794871795,4063.0769230769247,4180.512820512822,4184.615384615386,4169.23076923077,4168.71794871795,4187.179487179489,4142.051282051283,4181.0256410256425,0.0,2042.0,2046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
27.0,0.0,4158.46153846154,4074.358974358976,4169.23076923077,4144.102564102565,4189.743589743592,4192.307692307694,4067.1794871794887,4173.333333333335,4172.307692307694,4169.743589743592,4155.897435897437,4172.307692307694,4129.23076923077,4177.435897435899,0.0,2043.0,2045.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
28.0,0.0,4158.46153846154,4079.487179487181,4168.71794871795,4148.20512820513,4186.666666666668,4192.8205128205145,4084.615384615386,4169.23076923077,4171.282051282053,4173.846153846155,4157.435897435899,4176.410256410258,4126.153846153848,4168.71794871795,0.0,2044.0,2045.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
29.0,0.0,4159.487179487181,4093.846153846155,4173.333333333335,4158.46153846154,4184.102564102565,4188.20512820513,4069.743589743591,4167.692307692309,4172.8205128205145,4174.3589743589755,4156.410256410258,4177.94871794872,4135.897435897437,4162.564102564104,0.0,2044.0,2044.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
30.0,0.0,4158.97435897436,4098.97435897436,4175.384615384617,4151.282051282053,4186.666666666668,4182.051282051283,4050.256410256412,4162.564102564104,4169.23076923077,4170.769230769232,4149.23076923077,4173.846153846155,4131.282051282053,4157.435897435899,0.0,2045.0,2045.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
31.0,0.0,4160.000000000002,4078.9743589743603,4172.8205128205145,4151.282051282053,4184.615384615386,4176.923076923078,4063.0769230769247,4158.97435897436,4171.282051282053,4169.743589743592,4149.743589743592,4177.94871794872,4124.615384615386,4155.897435897437,0.0,2044.0,2044.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
32.0,0.0,4169.743589743592,4069.230769230771,4173.846153846155,4154.871794871797,4187.692307692309,4184.615384615386,4089.230769230771,4167.692307692309,4183.589743589745,4177.94871794872,4160.000000000002,4185.128205128207,4140.000000000002,4171.794871794873,0.0,2045.0,2044.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
33.0,0.0,4180.000000000002,4101.0256410256425,4175.384615384617,4155.384615384617,4188.20512820513,4189.743589743592,4087.692307692309,4183.076923076925,4193.846153846155,4183.076923076925,4171.794871794873,4192.307692307694,4157.94871794872,4186.153846153848,0.0,2046.0,2044.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
34.0,0.0,4176.923076923078,4118.46153846154,4177.435897435899,4160.000000000002,4187.179487179489,4188.71794871795,4064.102564102566,4195.384615384617,4198.97435897436,4184.615384615386,4181.538461538463,4198.97435897436,4155.384615384617,4182.051282051283,0.0,2046.0,2043.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
35.0,0.0,4182.051282051283,4098.97435897436,4191.282051282053,4172.8205128205145,4188.20512820513,4195.384615384617,4085.641025641027,4207.692307692309,4213.333333333335,4189.23076923077,4193.333333333335,4208.71794871795,4153.333333333335,4183.076923076925,0.0,2047.0,2043.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
36.0,0.0,4182.564102564104,4093.333333333335,4184.615384615386,4168.20512820513,4183.076923076925,4192.8205128205145,4136.923076923078,4202.051282051283,4210.769230769232,4187.692307692309,4186.153846153848,4205.128205128207,4151.794871794873,4183.076923076925,0.0,2047.0,2043.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
37.0,0.0,4164.615384615386,4102.051282051283,4160.000000000002,4146.153846153848,4184.615384615386,4180.000000000002,4138.97435897436,4181.538461538463,4188.71794871795,4183.076923076925,4164.102564102565,4183.589743589745,4141.538461538463,4173.333333333335,0.0,2046.0,2044.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
38.0,0.0,4160.512820512822,4103.589743589745,4161.538461538463,4147.692307692309,4185.641025641027,4177.435897435899,4109.743589743592,4181.0256410256425,4188.20512820513,4183.589743589745,4159.487179487181,4178.97435897436,4135.897435897437,4168.20512820513,0.0,2048.0,2043.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
39.0,0.0,4172.307692307694,4097.94871794872,4173.846153846155,4157.94871794872,4184.102564102565,4183.589743589745,4111.282051282053,4187.179487179489,4195.897435897437,4184.102564102565,4167.692307692309,4195.384615384617,4137.94871794872,4168.20512820513,0.0,2047.0,2041.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
40.0,0.0,4181.538461538463,4090.7692307692323,4176.923076923078,4155.384615384617,4186.153846153848,4188.71794871795,4109.743589743592,4181.538461538463,4190.769230769232,4182.051282051283,4170.769230769232,4207.692307692309,4147.179487179489,4179.487179487181,0.0,2047.0,2041.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
41.0,0.0,4182.564102564104,4107.179487179489,4176.410256410258,4153.846153846155,4184.615384615386,4186.666666666668,4072.8205128205145,4184.615384615386,4193.333333333335,4186.666666666668,4175.384615384617,4209.23076923077,4157.94871794872,4181.538461538463,0.0,2047.0,2039.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
42.0,0.0,4171.282051282053,4119.487179487181,4168.71794871795,4152.8205128205145,4187.692307692309,4184.102564102565,4057.435897435899,4183.589743589745,4196.410256410258,4187.692307692309,4176.410256410258,4197.435897435899,4146.666666666668,4165.641025641027,0.0,2047.0,2038.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
43.0,0.0,4163.076923076925,4080.0000000000014,4157.94871794872,4155.384615384617,4186.666666666668,4186.666666666668,4075.8974358974374,4171.794871794873,4186.666666666668,4183.589743589745,4169.743589743592,4180.000000000002,4127.692307692309,4160.512820512822,0.0,2047.0,2038.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
44.0,0.0,4176.923076923078,4067.1794871794887,4172.307692307694,4163.589743589745,4185.128205128207,4188.71794871795,4087.692307692309,4189.743589743592,4200.000000000002,4189.23076923077,4180.512820512822,4190.256410256412,4140.512820512822,4175.384615384617,0.0,2047.0,2036.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
